"id","analytic_betweenness","analytic_coefficient","analytic_degree_total","analytic_degree_out","analytic_degree_in","analytic_closeness","label"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/ru2002.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/se2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/ro2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/pl2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/pl1995.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/ro1995.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/no1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/mx2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/no2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/nl1997.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/mx1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/kr1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/kr2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/jp2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/it2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/it1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/il2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/jp1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/nl2001.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/in2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/gb1997.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/fr2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/es2002.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/fr1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/es1994.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/dk2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/dk1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/de2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/de1993.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/cn2002.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/cl2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/cn1994.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/cl1990.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/ch1991.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/ch2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/ca2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/br2003.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/br1995.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/bg1995.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/au2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/be2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/example6.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/joined/bg2000.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/example5.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/example4.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/example3.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/example2.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/example.net","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_joinTest.csv","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_fast.csv","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_count2_files/tabstrip.htm","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_count2_files/stylesheet.css","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_count2_files/sheet001.htm","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_count2_files/filelist.xml","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_count2.htm","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles_count.csv","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/Cycles.java","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/conv.bat","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/cycles.gnp","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/cycles/a.bat","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/a.bat","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/kogut/code/17 pyramids/b.bat","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.digitalmediamba.com/","0.000000","0.000000","1","0","1","0.000000","_"
"http://corevc.com/","0.000000","0.000000","2","0","2","0.000000","_"
"http://www8.gsb.columbia.edu/sites/socialenterprise/files/Jonah_Rockoff_May_2010.pps","0.000000","0.000000","1","0","1","0.000000","_"
"http://www8.gsb.columbia.edu/socialenterprise/file/635","0.000000","0.000000","2","0","2","0.000000","_"
"http://www.outlookbusiness.com/article_v3.aspx?artid=292233","0.000000","0.333333","3","0","3","0.000000","_"
"http://www.outlookbusiness.com/article_v3.aspx?artid=290802","0.000000","0.333333","3","0","3","0.000000","_"
"http://www.prnewswire.com/news-releases/columbia-business-school-receives-generous-donation-to-establish-the-tamer-center-for-social-enterprise-300027012.html","0.000000","0.000000","2","0","2","0.000000","_"
"http://www.economist.com/news/united-states/21661671-city-ponders-plan-make-power-puppy-poop-crap-shoot","0.000000","0.000000","2","0","2","0.000000","_"
"http://www.prnewswire.com/news-releases/glg-launches-2015-social-impact-fellowship-class-features-12-world-leading-innovators--nonprofits-300161584.html","0.000000","0.000000","2","0","2","0.000000","_"
"http://www.louisberger.com/","0.000000","0.063636","11","0","11","0.000000","_"
"http://magazine.columbia.edu/issues/feed","0.000000","0.311224","49","0","49","0.000000","_"
"https://www8.gsb.columbia.edu/socialenterprise/file/635","0.000000","0.000000","2","0","2","0.000000","_"
"http://engineering.columbia.edu/feeds/news","0.000000","0.102823","32","0","32","0.000000","_"
"http://magazine.columbia.edu/college-walk/feed","0.000000","0.000000","2","0","2","0.000000","_"
"http://magazine.columbia.edu/newsmakers/feed","0.000000","0.000000","2","0","2","0.000000","_"
"http://magazine.columbia.edu/news/feed","0.000000","0.000000","2","0","2","0.000000","_"
"http://magazine.columbia.edu/explorations/feed","0.000000","0.000000","2","0","2","0.000000","_"
"http://magazine.columbia.edu/reviews/feed","0.000000","0.000000","2","0","2","0.000000","_"
"https://coursewebs.law.columbia.edu/discussions/somlblog.nsf","0.000000","0.000000","4","0","4","0.000000","_"
"https://coursewebs.law.columbia.edu/discussions/SubListServ.nsf","0.000000","0.000000","1","0","1","0.000000","_"
"https://coursewebs.law.columbia.edu/sublist","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.law.columbia.edu/calendar?&rtcontenttype=text/calendar&layout=plain&rtcontentdisposition=filename%3Devent-151198.ics&main.id=151198&main.ctrl=eventmgr.list&main.view=calendar.icslist","0.000000","0.000000","1","0","1","0.000000","_"
"https://www.law.columbia.edu/media_inquiries/news_events/2015/november2015/righting-wrongs-report","0.000000","0.416667","5","0","5","0.000000","_"
"https://www.law.columbia.edu/faculty/fac_resources/email_access","0.000000","0.000000","2","0","2","0.000000","_"
"http://jurist.org/forum/2011/02/they-cant-go-home-again.php","0.000000","0.000000","1","0","1","0.000000","_"
"http://blogs.law.columbia.edu/genderandsexualitylawblog/feed/","0.000000","0.500000","4","0","4","0.000000","_"
"http://studentaid.ed.gov","0.000000","0.000000","3","0","3","0.000000","_"
"http://studio-konyk-otero-pailos-fa12.tumblr.com/","0.000000","0.000000","1","0","1","0.000000","_"
"http://abstract20112012.com/","0.000000","0.000000","2","0","2","0.000000","_"
"https://calendar.columbia.edu/sundial/webapi/get.php?br=default&id=74458&vt=detail","0.000000","0.000000","1","1","0","1.000000","_"
"https://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=74458","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.medievaljapanesestudies.org/content/view/104/40/","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.medievaljapanesestudies.org/content/view/98/40/","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/writing/papes/space_simulation.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/writing/papes/blues-o-matic.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/writing/papes/performance_model.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/writing/papes/Using_RTcmix.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/writing/papes/Current_Musicology.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/software/downloads/My_Music_Book.html","0.000000","0.000000","3","0","3","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/pre-class.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/bradabels.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/DESU.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/TSPACE.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/writing/papes/Welcome_Sound_Comment.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/software/downloads/Looching.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/software/downloads/Reich-o-Matic.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/software/downloads/ambishape.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Columbus_Music.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/BookOfDreams/","0.000000","0.000000","2","0","2","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Building_Music.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Wedding_Music.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Relationships.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Obligations.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Loochsong.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Many_Guitars.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Hens_Flying_Overhead.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Definite_Time_Definite_Place.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Hwang_Hu_Lo.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Wasting.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/theres_no_place_like_Home.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Approximate_Rhythms.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Sleeps_All_Night.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Two_Small_and_Quiet_Piano_Pieces.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/HA_doodely_doodely.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Stead.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Rough_Raga_Riffs.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/John_and_Brenda_Music.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Almost_Real.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Home_Guitars.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Gather_to.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Stay.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Southside_Silence.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Good_Leadership.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Soon.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Piano_Piano.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Three_Hopeless_Songs.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Dans_Toys-ambient.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Dans_Toys.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/rePphage.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/I_am_Dying.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Terry_and_Amy_Music.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/reRefuge.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Infralong.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/c-t.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Atmen.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Connection_Piano.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/D-ness.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Silence_in_September.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/newsoundsramadan.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Chapter_16.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/16.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/fog.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Good_News.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/gregmentary.html","0.000000","0.000000","5","0","5","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/for_jonathan.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/lian-summer-echoes.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/guns.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/gods.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Idle_Swamp.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/look-ma-no-hands.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/mando-summer.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/summer2006.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/PGT.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/ssssand.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/ACMC2007-keynote.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Infinite_Recursion_of_Joy.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/homesounds/","0.000000","0.000000","1","0","1","0.000000","_"
"http://www1.cs.columbia.edu/CAVE/campus_tour/","0.000000","0.000000","2","0","2","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/aug09.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/mantafantasies.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/mantadue.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/inside-snow.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/I_Gotta_Guitar.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/guitar-process.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.law.columbia.edu/center_program/cle/Exec_Comp","0.000000","0.000000","2","0","2","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/fallpiece.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Some_Parts_I_Like.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/manta-iphone-vatech.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/City_Soundings.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/RAP-event-2011.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/GuitarMiller.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/sometimes_chords.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://ccnmtl.columbia.edu/vital/nsf/index.xml","0.000000","0.333333","3","0","3","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/the_Majas.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.medievaljapanesestudies.org","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/through.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/transplant-wait.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/continuance.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/daniel-trace.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/fununks.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/craicness.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/BGSU_pieces.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/music/commentary/Lian_Itay_Wedding_Music.html","0.000000","0.000000","1","0","1","0.000000","_"
"http://music.columbia.edu/~brad/MemoryBook/","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=6","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=7","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=16","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=5","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=4","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news.asp?topic=351&count=all","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news.asp?topic=347&count=all","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news.asp?topic=350&count=all","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=21","0.000000","0.000000","2","0","2","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=19","0.000000","0.000000","2","0","2","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=3","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=20","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=2","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=17","0.000000","0.000000","1","0","1","0.000000","_"
"http://www.tc.columbia.edu/rss/rss-news-topic.asp?topic=1","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=28787&vt=detail","0.000000","0.000000","4","4","0","4.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=28787","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=28803&vt=detail","0.000000","0.000000","4","4","0","4.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=28803","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=23888&vt=detail","0.000000","0.000000","2","2","0","2.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=23888","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=30763","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=31267&vt=detail","0.000000","0.000000","2","2","0","2.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=31267","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ei_brand&con=standalone&id=31431&vt=detail","0.000000","0.000000","2","2","0","2.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=31431","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=28715&vt=detail","0.000000","0.000000","2","2","0","2.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=28715","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=30101&vt=detail","0.000000","0.000000","1","1","0","1.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=30101","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=30804&vt=detail","0.000000","0.000000","1","1","0","1.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=30804","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=30215&vt=detail","0.000000","0.000000","2","2","0","2.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=30215","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=30879&vt=detail","0.000000","0.000000","1","1","0","1.000000","_"
"http://calendar.columbia.edu/sundial/webapi/iCalendar.php?EventID=30879","0.000000","0.000000","1","0","1","0.000000","_"
"http://calendar.columbia.edu/sundial/webapi/get.php?br=ais&con=embedded&id=32543&vt=detail","0.000000","0.000000","3","3","0","3.000000","_"
